#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Mycobacterium_bovis_AF2122/97	NC_002945.4	3854658	3855602	-	32287754	-	BQ2027_MB3515C	YP_009360874.1	314	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3855808	3856257	+	32287371	-	BQ2027_MB3516	YP_009360875.1	149	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3856210	3857340	-	32287372	lipF	BQ2027_MB3517C	YP_009360876.1	376	PROBABLE ESTERASE/LIPASE LIPF
Mycobacterium_bovis_AF2122/97	NC_002945.4	3857703	3858026	+	32288185	-	BQ2027_MB3518	YP_009360877.1	107	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3858108	3858272	+	32287373	-	BQ2027_MB3519	YP_009360878.1	54	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3858272	3859774	+	32287374	otsA	BQ2027_MB3520	YP_009360879.1	500	alpha, alpha-trehalose-phosphate synthase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3859926	3860504	+	32288432	-	BQ2027_MB3521	YP_009360880.1	192	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3860501	3860983	-	32287375	-	BQ2027_MB3522C	YP_009360881.1	160	CONSERVED HYPOTHETICAL MCE ASSOCIATED PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3860983	3861711	-	32287376	-	BQ2027_MB3523C	YP_009360882.1	242	CONSERVED HYPOTHETICAL MCE ASSOCIATED ALANINE AND VALINE RICH PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3861711	3863405	-	32287377	mce4F	BQ2027_MB3524C	YP_009360883.1	564	MCE-FAMILY PROTEIN MCE4F
Mycobacterium_bovis_AF2122/97	NC_002945.4	3863416	3864570	-	32288298	lprN	BQ2027_MB3525C	YP_009360884.1	384	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRN (MCE-FAMILY LIPOPROTEIN MCE4E)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3864567	3865922	-	32288243	mce4D	BQ2027_MB3526C	YP_009360885.1	451	MCE-FAMILY PROTEIN MCE4D
Mycobacterium_bovis_AF2122/97	NC_002945.4	3865919	3866992	-	32288297	mce4C	BQ2027_MB3527C	YP_009360886.1	357	MCE-FAMILY PROTEIN MCE4C
Mycobacterium_bovis_AF2122/97	NC_002945.4	3866982	3868034	-	32288296	mce4B	BQ2027_MB3528C	YP_009360887.1	350	MCE-FAMILY PROTEIN MCE4B
Mycobacterium_bovis_AF2122/97	NC_002945.4	3868034	3869236	-	32288295	mce4A	BQ2027_MB3529C	YP_009360888.1	400	MCE-FAMILY PROTEIN MCE4A
Mycobacterium_bovis_AF2122/97	NC_002945.4	3869256	3870098	-	32288294	yrbE4B	BQ2027_MB3530C	YP_009360889.1	280	conserved integral membrane protein yrbe4b. possible abc transporter
Mycobacterium_bovis_AF2122/97	NC_002945.4	3870133	3870897	-	32288965	yrbE4A	BQ2027_MB3531C	YP_009360890.1	254	conserved integral membrane protein yrbe4a. possible abc transporter
Mycobacterium_bovis_AF2122/97	NC_002945.4	3871123	3872076	-	32288964	-	BQ2027_MB3532C	YP_009360891.1	317	probable short-chain type dehydrogenase/reductase. possible 17-beta-hydroxysteroid dehydrogenase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3872101	3872292	-	32287378	fdxD	BQ2027_MB3533C	YP_009360892.1	63	PROBABLE FERREDOXIN FDXD
Mycobacterium_bovis_AF2122/97	NC_002945.4	3872507	3873709	+	32287997	fadE26	BQ2027_MB3534	YP_009360893.1	400	PROBABLE ACYL-COA DEHYDROGENASE FADE26
Mycobacterium_bovis_AF2122/97	NC_002945.4	3873734	3874855	+	32287975	fadE27	BQ2027_MB3535	YP_009360894.1	373	PROBABLE ACYL-COA DEHYDROGENASE FADE27
Mycobacterium_bovis_AF2122/97	NC_002945.4	3874926	3876434	+	32287976	fadD17	BQ2027_MB3536	YP_009360895.1	502	fatty-acid-coa synthetase fadd17 (fatty-acid-coa synthase) (fatty-acid-coa ligase)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3876605	3880687	+	1092094	PE_PGRS53	BQ2027_MB3537	YP_009360896.1	1360	pe-pgrs family protein pe_pgrs53
Mycobacterium_bovis_AF2122/97	NC_002945.4	3880978	3885360	+	32288518	PE_PGRS54	BQ2027_MB3538	YP_009360897.1	1460	pe-pgrs family protein pe_pgrs54
Mycobacterium_bovis_AF2122/97	NC_002945.4	3885527	3887074	-	32288519	ilvX	BQ2027_MB3539C	YP_009360898.1	515	PROBABLE ACETOHYDROXYACID SYNTHASE ILVX (ACETOLACTATE SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3887071	3887907	-	32288144	-	BQ2027_MB3540C	YP_009360899.1	278	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3888267	3894083	+	32287379	PE_PGRS55	BQ2027_MB3541	YP_009360900.1	1938	pe-pgrs family protein pe_pgrs56
Mycobacterium_bovis_AF2122/97	NC_002945.4	3894212	3894868	-	32288520	fadD18	BQ2027_MB3542C	YP_009360901.1	218	PROBABLE FATTY-ACID-COA LIGASE FADD18 (FRAGMENT) (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3894914	3897892	+	32287949	PE_PGRS57	BQ2027_MB3543	YP_009360902.1	992	pe-pgrs family protein pe_pgrs57
Mycobacterium_bovis_AF2122/97	NC_002945.4	3898453	3900099	-	32288521	fadD19	BQ2027_MB3544C	YP_009360903.1	548	fatty-acid-coa ligase fadd19 (fatty-acid-coa synthetase) (fatty-acid-coa synthase)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3900173	3900964	+	32287950	echA19	BQ2027_MB3545	YP_009360904.1	263	POSSIBLE ENOYL-COA HYDRATASE ECHA19 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3901060	3901899	+	32287881	-	BQ2027_MB3546	YP_009360905.1	279	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3901954	3902535	-	32287380	cyp142b	BQ2027_MB3547C	YP_009360906.1	193	PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142B
Mycobacterium_bovis_AF2122/97	NC_002945.4	3902532	3903149	-	32287791	cyp142a	BQ2027_MB3548C	YP_009360907.1	205	PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142A
Mycobacterium_bovis_AF2122/97	NC_002945.4	3903178	3903888	+	32287790	-	BQ2027_MB3549	YP_009360908.1	236	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3903953	3904996	-	32287381	-	BQ2027_MB3550C	YP_009360909.1	347	POSSIBLE COENZYME F420-DEPENDENT OXIDOREDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3905149	3906060	+	32287382	-	BQ2027_MB3551	YP_009360910.1	303	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3906076	3907140	+	32287383	ltp4	BQ2027_MB3552	YP_009360911.1	354	possible lipid transfer protein or keto acyl-coa thiolase ltp4
Mycobacterium_bovis_AF2122/97	NC_002945.4	3907157	3908341	+	32288251	ltp3	BQ2027_MB3553	YP_009360912.1	394	probable lipid carrier protein or keto acyl-coa thiolase ltp3
Mycobacterium_bovis_AF2122/97	NC_002945.4	3908383	3909414	+	32288250	-	BQ2027_MB3554	YP_009360913.1	343	PROBABLE CONSERVED MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3909428	3909952	-	32287384	-	BQ2027_MB3555C	YP_009360914.1	174	POSSIBLE SIDEROPHORE-BINDING PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3910067	3911227	+	32287385	ksha	BQ2027_MB3556	YP_009360915.1	386	oxygenase component of 3-ketosteroid-9-alpha-hydroxylase ksha
Mycobacterium_bovis_AF2122/97	NC_002945.4	3911233	3911682	+	32288163	-	BQ2027_MB3557	YP_009360916.1	149	HYPOTHETICAL PROTEIN BQ2027_MB3557
Mycobacterium_bovis_AF2122/97	NC_002945.4	3912107	3912820	-	32287386	-	BQ2027_MB3558C	YP_009360917.1	237	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3913512	3914666	-	32287387	-	BQ2027_MB3559C	YP_009360918.1	384	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3914666	3915448	-	32287388	-	BQ2027_MB3560C	YP_009360919.1	260	POSSIBLE OXIDOREDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3915445	3916572	-	32287389	-	BQ2027_MB3561C	YP_009360920.1	375	HYPOTHETICAL PROTEIN BQ2027_MB3561C
Mycobacterium_bovis_AF2122/97	NC_002945.4	3916971	3918191	+	32287390	PPE61	BQ2027_MB3562	YP_009360921.1	406	ppe family protein ppe61
Mycobacterium_bovis_AF2122/97	NC_002945.4	3918333	3920081	-	32288622	PPE62	BQ2027_MB3563C	YP_009360922.1	582	ppe family protein ppe62
Mycobacterium_bovis_AF2122/97	NC_002945.4	3920180	3921220	-	32288623	hsaf	BQ2027_MB3564C	YP_009360923.1	346	PROBABLE 4-HYDROXY-2-OXOVALERATE ALDOLASE (HOA)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3921217	3922128	-	32288120	hsag	BQ2027_MB3565C	YP_009360924.1	303	PROBABLE ACETALDEHYDE DEHYDROGENASE (ACETALDEHYDE DEHYDROGENASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3922139	3922924	-	32288121	hsae	BQ2027_MB3566C	YP_009360925.1	261	PROBABLE HYDRATASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3922997	3924688	+	32288119	kstd	BQ2027_MB3567	YP_009360926.1	563	PROBABLE DEHYDROGENASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3924690	3925550	+	32288165	-	BQ2027_MB3568	YP_009360927.1	286	probable dehydrogenase. possible 2-enoyl acyl-coa hydratase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3925687	3927126	+	32287391	PPE63	BQ2027_MB3569	YP_009360928.1	479	ppe family protein ppe63
Mycobacterium_bovis_AF2122/97	NC_002945.4	3927127	3928287	-	32288624	ltp2	BQ2027_MB3570C	YP_009360929.1	386	probable lipid transfer protein or keto acyl-coa thiolase ltp2
Mycobacterium_bovis_AF2122/97	NC_002945.4	3928287	3928676	-	32288249	-	BQ2027_MB3571C	YP_009360930.1	129	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3928673	3929608	-	32287392	-	BQ2027_MB3572C	YP_009360931.1	311	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3929605	3930768	-	32287393	fadE29	BQ2027_MB3573C	YP_009360932.1	387	PROBABLE ACYL-COA DEHYDROGENASE FADE29
Mycobacterium_bovis_AF2122/97	NC_002945.4	3930753	3931772	-	32287978	fadE28	BQ2027_MB3574C	YP_009360933.1	339	PROBABLE ACYL-COA DEHYDROGENASE FADE28
Mycobacterium_bovis_AF2122/97	NC_002945.4	3931772	3933073	-	32287977	cyp125	BQ2027_MB3575C	YP_009360934.1	433	PROBABLE CYTOCHROME P450 125 CYP125
Mycobacterium_bovis_AF2122/97	NC_002945.4	3933185	3934360	+	32287782	fadA5	BQ2027_MB3576	YP_009360935.1	391	PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA5 (ACETOACETYL-COA THIOLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3934472	3934927	+	32287938	ddn	BQ2027_MB3577	YP_009360936.1	151	deazaflavin-dependent nitroreductase ddn
Mycobacterium_bovis_AF2122/97	NC_002945.4	3935010	3935924	-	32287814	-	BQ2027_MB3578C	YP_009360937.1	304	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3935947	3936726	-	32287394	-	BQ2027_MB3579C	YP_009360938.1	259	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3936781	3937524	+	32287395	echA20	BQ2027_MB3580	YP_009360939.1	247	PROBABLE ENOYL-COA HYDRATASE ECHA20 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3937524	3938402	+	32287882	-	BQ2027_MB3581	YP_009360940.1	292	POSSIBLE COA-TRANSFERASE (ALPHA SUBUNIT)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3938399	3939151	+	32287396	-	BQ2027_MB3582	YP_009360941.1	250	POSSIBLE COA-TRANSFERASE (BETA SUBUNIT)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3939249	3940316	+	32287397	-	BQ2027_MB3583	YP_009360942.1	355	POSSIBLE OXIDOREDUCTASE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3940313	3942370	+	32287398	fdxB	BQ2027_MB3584	YP_009360943.1	685	POSSIBLE ELECTRON TRANSFER PROTEIN FDXB
Mycobacterium_bovis_AF2122/97	NC_002945.4	3942458	3943327	-	32287996	-	BQ2027_MB3585C	YP_009360944.1	289	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3943432	3944592	-	32287399	fadA6	BQ2027_MB3586C	YP_009360945.1	386	PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA6 (ACETOACETYL-COA THIOLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3944657	3945259	-	32287939	-	BQ2027_MB3587C	YP_009360946.1	200	transcriptional regulatory protein (probably tetr-family)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3945608	3947266	+	32287400	PPE64	BQ2027_MB3588	YP_009360947.1	552	ppe family protein ppe64
Mycobacterium_bovis_AF2122/97	NC_002945.4	3947275	3948063	-	32288625	-	BQ2027_MB3589C	YP_009360948.1	262	probable oxidoreductase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3948060	3949217	-	32287401	fadE30	BQ2027_MB3590C	YP_009360949.1	385	PROBABLE ACYL-COA DEHYDROGENASE FADE30
Mycobacterium_bovis_AF2122/97	NC_002945.4	3949265	3950788	+	32287979	fadD3	BQ2027_MB3591	YP_009360950.1	507	PROBABLE FATTY-ACID-COA LIGASE FADD3 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3950789	3951922	+	32287958	fadE31	BQ2027_MB3592	YP_009360951.1	377	PROBABLE ACYL-COA DEHYDROGENASE FADE31
Mycobacterium_bovis_AF2122/97	NC_002945.4	3951919	3952878	+	32287980	fadE32	BQ2027_MB3593	YP_009360952.1	319	PROBABLE ACYL-COA DEHYDROGENASE FADE32
Mycobacterium_bovis_AF2122/97	NC_002945.4	3952875	3953831	+	32287981	fadE33	BQ2027_MB3594	YP_009360953.1	318	PROBABLE ACYL-COA DEHYDROGENASE FADE33
Mycobacterium_bovis_AF2122/97	NC_002945.4	3953828	3954994	+	32287982	aspB	BQ2027_MB3595	YP_009360954.1	388	POSSIBLE ASPARTATE AMINOTRANSFERASE ASPB (TRANSAMINASE A) (ASPAT) (GLUTAMIC--OXALOACETIC TRANSAMINASE) (GLUTAMIC--ASPARTIC TRANSAMINASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3954959	3955810	-	32287679	nat	BQ2027_MB3596C	YP_009360955.1	283	ARYLAMINE N-ACETYLTRANSFERASE NAT (ARYLAMINE ACETYLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3955795	3956061	-	32288393	-	BQ2027_MB3597C	YP_009360956.1	88	HYPOTHETICAL PROTEIN BQ2027_MB3597C
Mycobacterium_bovis_AF2122/97	NC_002945.4	3956347	3956910	-	32287402	hsab	BQ2027_MB3598C	YP_009360957.1	187	possible oxidoreductase. possible 3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione hydroxylase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3956925	3957827	-	32288116	hsac	BQ2027_MB3599C	YP_009360958.1	300	3,4-dhsa dioxygenase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3957824	3958699	-	32288117	hsad	BQ2027_MB3600C	YP_009360959.1	291	4,9-dhsa hydrolase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3958714	3959898	-	32288118	hsaa	BQ2027_MB3601C	YP_009360960.1	394	possible oxidoreductase. possible 3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione hydroxylase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3960045	3961121	+	32288115	kshb	BQ2027_MB3602	YP_009360961.1	358	reductase component of 3-ketosteroid-9-alpha-hydroxylase kshb
Mycobacterium_bovis_AF2122/97	NC_002945.4	3961139	3961669	+	32288164	-	BQ2027_MB3603	YP_009360962.1	176	unknown protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3961705	3963840	-	32287403	fadE34	BQ2027_MB3604C	YP_009360963.1	711	PROBABLE ACYL-COA DEHYDROGENASE FADE34
Mycobacterium_bovis_AF2122/97	NC_002945.4	3964112	3964711	+	32287983	kstr	BQ2027_MB3605	YP_009360964.1	199	transcriptional regulatory protein kstr (probably tetr-family)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3964717	3965796	-	32288166	-	BQ2027_MB3606C	YP_009360965.1	359	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LACI-FAMILY)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3965986	3966699	+	32287404	lppH	BQ2027_MB3607	YP_009360966.1	237	POSSIBLE CONSERVED LIPOPROTEIN LPPH
Mycobacterium_bovis_AF2122/97	NC_002945.4	3966890	3967756	+	32288208	-	BQ2027_MB3608	YP_009360967.1	288	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3967770	3969011	+	32287405	arsB2	BQ2027_MB3609	YP_009360968.1	413	POSSIBLE ARSENICAL PUMP INTEGRAL MEMBRANE PROTEIN ARSB2
Mycobacterium_bovis_AF2122/97	NC_002945.4	3969053	3970021	-	32287674	-	BQ2027_MB3610C	YP_009360969.1	322	possible trna/rrna methyltransferase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3970022	3971431	-	32287406	cysS1	BQ2027_MB3611C	YP_009360970.1	469	CYSTEINYL-TRNA SYNTHETASE 1 CYSS1 (CYSTEINE--TRNA LIGASE 1) (CYSRS 1) (CYSTEINE TRANSLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3971496	3971975	-	32287804	ispF	BQ2027_MB3612C	YP_009360971.1	159	PROBABLE 2C-METHYL-D-ERYTHRITOL 2,4-CYCLODIPHOSPHATE SYNTHASE ISPF (MECPS)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3971972	3972667	-	32288155	ispD	BQ2027_MB3613C	YP_009360972.1	231	4-diphosphocytidyl-2c-methyl-d-erythritol synthase ispd (mep cytidylyltransferase) (mct)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3972684	3973172	-	32288153	-	BQ2027_MB3614C	YP_009360973.1	162	possible transcription factor
Mycobacterium_bovis_AF2122/97	NC_002945.4	3973457	3974005	+	32287407	lpqE	BQ2027_MB3615	YP_009360974.1	182	POSSIBLE CONSERVED LIPOPROTEIN LPQE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3974071	3975513	+	32288230	radA	BQ2027_MB3616	YP_009360975.1	480	DNA REPAIR PROTEIN RADA (DNA REPAIR PROTEIN SMS)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3975518	3976594	+	32288674	-	BQ2027_MB3617	YP_009360976.1	358	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3976595	3977389	-	32287408	-	BQ2027_MB3618C	YP_009360977.1	264	PROBABLE CONSERVED MEMBRANE PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3977498	3978121	-	32287409	canb	BQ2027_MB3619C	YP_009360978.1	207	beta-carbonic anhydrase canb
Mycobacterium_bovis_AF2122/97	NC_002945.4	3978120	3979034	+	32287712	mutY	BQ2027_MB3620	YP_009360979.1	304	probable adenine glycosylase muty
Mycobacterium_bovis_AF2122/97	NC_002945.4	3979031	3980785	-	32288378	PE_PGRS58	BQ2027_MB3621C	YP_009360980.1	584	pe-pgrs family protein pe_pgrs58
Mycobacterium_bovis_AF2122/97	NC_002945.4	3980896	3981669	-	32288522	-	BQ2027_MB3622C	YP_009360981.1	257	possible hydrolase
Mycobacterium_bovis_AF2122/97	NC_002945.4	3981684	3982001	+	32287410	mhud	BQ2027_MB3623	YP_009360982.1	105	possible heme degrading protein mhud
Mycobacterium_bovis_AF2122/97	NC_002945.4	3981979	3983337	+	32288314	lpqF	BQ2027_MB3624	YP_009360983.1	452	PROBABLE CONSERVED LIPOPROTEIN LPQF
Mycobacterium_bovis_AF2122/97	NC_002945.4	3983484	3984311	+	32288231	-	BQ2027_MB3625	YP_009360984.1	275	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3984225	3985703	-	32287411	PE_PGRS59	BQ2027_MB3626C	YP_009360985.1	492	pe-pgrs family protein pe_pgrs59
Mycobacterium_bovis_AF2122/97	NC_002945.4	3985811	3988357	-	32288523	clpC	BQ2027_MB3627C	YP_009360986.1	848	probable atp-dependent protease atp-binding subunit clpc1
Mycobacterium_bovis_AF2122/97	NC_002945.4	3988634	3988972	-	32287729	lsr2	BQ2027_MB3628C	YP_009360987.1	112	iron-regulated h-ns-like protein lsr2
Mycobacterium_bovis_AF2122/97	NC_002945.4	3989076	3990593	-	32288247	lysS	BQ2027_MB3629C	YP_009360988.1	505	LYSYL-TRNA SYNTHETASE 1 LYSS (LYSINE--TRNA LIGASE 1) (LYSRS 1) (LYSINE TRANSLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3990605	3990688	-	32288253	-	BQ2027_MB3629A	YP_009360989.1	27	Hypothetical short protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3990694	3991512	-	32287412	-	BQ2027_MB3630C	YP_009360990.1	272	conserved protein
Mycobacterium_bovis_AF2122/97	NC_002945.4	3991515	3991934	-	32287413	panD	BQ2027_MB3631C	YP_009360991.1	139	PROBABLE ASPARTATE 1-DECARBOXYLASE PRECURSOR PAND (ASPARTATE ALPHA-DECARBOXYLASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3991934	3992863	-	32288440	panC	BQ2027_MB3632C	YP_009360992.1	309	pantoate--beta-alanine ligase panc (pantothenate synthetase) (pantoate activating enzyme)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3992860	3993771	-	32288439	-	BQ2027_MB3633C	YP_009360993.1	303	CONSERVED HYPOTHETICAL ALANINE AND LEUCINE RICH PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3993956	3995149	-	32287414	-	BQ2027_MB3634C	YP_009360994.1	397	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE
Mycobacterium_bovis_AF2122/97	NC_002945.4	3995358	3995834	-	32287415	-	BQ2027_MB3635C	YP_009360995.1	158	PROBABLE CONSERVED SECRETED PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	3995834	3996400	-	32287416	folK	BQ2027_MB3636C	YP_009360996.1	188	2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINEPYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHOKINASE) (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-DIPHOSPHOKINASE) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN DIPHOSPHOKINASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3996397	3996798	-	32288009	folB	BQ2027_MB3637C	YP_009360997.1	133	PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3996791	3997633	-	32288005	folP1	BQ2027_MB3638C	YP_009360998.1	280	DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3997630	3998238	-	32288010	folE	BQ2027_MB3639C	YP_009360999.1	202	GTP CYCLOHYDROLASE I FOLE (GTP-CH-I)
Mycobacterium_bovis_AF2122/97	NC_002945.4	3998254	4000536	-	32288008	ftsH	BQ2027_MB3640C	YP_009361000.1	760	MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN)
Mycobacterium_bovis_AF2122/97	NC_002945.4	4000603	4001145	+	32288018	-	BQ2027_MB3641	YP_009361001.1	180	HYPOTHETICAL ARGININE AND PROLINE RICH PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	4001060	4001389	-	32287417	-	BQ2027_MB3642C	YP_009361002.1	109	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	4001423	4001584	-	32287418	-	BQ2027_MB3643C	YP_009361003.1	53	HYPOTHETICAL PROTEIN BQ2027_MB3643C
Mycobacterium_bovis_AF2122/97	NC_002945.4	4001684	4002238	-	32287419	espd	BQ2027_MB3644C	YP_009361004.1	184	esx-1 secretion-associated protein espd
Mycobacterium_bovis_AF2122/97	NC_002945.4	4002354	4002665	-	32287904	espc	BQ2027_MB3645C	YP_009361005.1	103	esx-1 secretion-associated protein espc
Mycobacterium_bovis_AF2122/97	NC_002945.4	4002739	4003917	-	32287903	espa	BQ2027_MB3646C	YP_009361006.1	392	esx-1 secretion-associated protein a, espa
Mycobacterium_bovis_AF2122/97	NC_002945.4	4004383	4004898	+	32287901	lpqG	BQ2027_MB3647	YP_009361007.1	171	PROBABLE CONSERVED LIPOPROTEIN LPQG
Mycobacterium_bovis_AF2122/97	NC_002945.4	4004903	4005553	-	32288232	hpt	BQ2027_MB3648C	YP_009361008.1	216	HYPOXANTHINE-GUANINE PHOSPHORIBOSYLTRANSFERASE HPT (HGPRT) (HGPRTase) (HYPOXANTHINE PHOSPHORIBOSYLTRANSFERASE) (IMP PYROPHOSPHORYLASE) (IMP DIPHOSPHORYLASE) (TRANSPHOSPHORIBOSYLTRANSFERASE) (GUANINE PHOSPHORIBOSYLTRANSFERASE)
Mycobacterium_bovis_AF2122/97	NC_002945.4	4005550	4006521	-	32288111	mesJ	BQ2027_MB3649C	YP_009361009.1	323	POSSIBLE CELL CYCLE PROTEIN MESJ
Mycobacterium_bovis_AF2122/97	NC_002945.4	4006500	4007552	-	32288303	-	BQ2027_MB3650C	YP_009361010.1	350	CONSERVED HYPOTHETICAL PROTEIN
Mycobacterium_bovis_AF2122/97	NC_002945.4	4007549	4008934	-	32287420	-	BQ2027_MB3651C	YP_009361011.1	461	conserved protein
