#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
II	NC_007624.1	266857	267693	-	-	-	BAB_RS27680	WP_002967209.1	278	MULTISPECIES: MetQ/NlpA family ABC transporter substrate-binding protein
II	NC_007624.1	267927	269525	-	-	-	BAB_RS27685	WP_002965689.1	532	MULTISPECIES: choline dehydrogenase
II	NC_007624.1	269589	270572	-	-	-	BAB_RS27690	WP_002965690.1	327	MULTISPECIES: branched-chain amino acid ABC transporter permease
II	NC_007624.1	270574	271461	-	-	-	BAB_RS27695	WP_002965691.1	295	MULTISPECIES: branched-chain amino acid ABC transporter permease
II	NC_007624.1	271466	272191	-	-	-	BAB_RS27700	WP_002969295.1	241	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	272184	272999	-	-	-	BAB_RS27705	WP_002965694.1	271	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	273012	274217	-	-	-	BAB_RS27710	WP_002965695.1	401	MULTISPECIES: ABC transporter substrate-binding protein
II	NC_007624.1	274482	275396	+	-	-	BAB_RS27715	WP_002972125.1	304	MULTISPECIES: LysR family transcriptional regulator
II	NC_007624.1	275612	276052	-	-	-	BAB_RS27725	WP_002965697.1	146	MULTISPECIES: Lrp/AsnC family transcriptional regulator
II	NC_007624.1	276303	279374	+	-	-	BAB_RS27730	WP_002967210.1	1023	MULTISPECIES: aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
II	NC_007624.1	279478	280497	+	-	-	BAB_RS27735	WP_002967211.1	339	MULTISPECIES: amino acid ABC transporter substrate-binding protein
II	NC_007624.1	280528	282084	-	-	-	BAB_RS27740	WP_002965700.1	518	MULTISPECIES: D-aminopeptidase
II	NC_007624.1	282500	284185	+	-	-	BAB_RS27750	WP_002972123.1	561	MULTISPECIES: hypothetical protein
II	NC_007624.1	284198	284923	-	-	-	BAB_RS27755	WP_002965703.1	241	MULTISPECIES: FadR family transcriptional regulator
II	NC_007624.1	284948	285241	-	-	-	BAB_RS27760	WP_002965704.1	97	MULTISPECIES: hypothetical protein
II	NC_007624.1	285511	286503	+	-	-	BAB_RS27765	WP_002965705.1	330	MULTISPECIES: hypothetical protein
II	NC_007624.1	286512	287447	+	-	-	BAB_RS27770	WP_002967212.1	311	MULTISPECIES: gfo/Idh/MocA family oxidoreductase
II	NC_007624.1	287544	289349	+	-	-	BAB_RS27775	WP_002965707.1	601	MULTISPECIES: dihydroxy-acid dehydratase
II	NC_007624.1	289364	290293	+	-	-	BAB_RS27780	WP_002967213.1	309	MULTISPECIES: 2-dehydro-3-deoxygalactonokinase
II	NC_007624.1	290290	290922	+	-	-	BAB_RS27785	WP_002965709.1	210	MULTISPECIES: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase
II	NC_007624.1	292277	293866	+	-	-	BAB_RS27800	WP_002965711.1	529	MULTISPECIES: sugar ABC transporter ATP-binding protein
II	NC_007624.1	293866	295056	+	-	-	BAB_RS27805	WP_002965712.1	396	MULTISPECIES: sugar ABC transporter permease
II	NC_007624.1	295207	296088	-	-	-	BAB_RS27810	WP_002965713.1	293	MULTISPECIES: D-amino-acid transaminase
II	NC_007624.1	296176	296799	-	-	-	BAB_RS27815	WP_002967215.1	207	MULTISPECIES: HutD family protein
II	NC_007624.1	296806	298479	-	-	-	BAB_RS27820	WP_002965715.1	557	MULTISPECIES: urocanate hydratase
II	NC_007624.1	298490	299290	-	-	-	BAB_RS27825	WP_002967216.1	266	MULTISPECIES: N-formylglutamate deformylase
II	NC_007624.1	299292	300827	-	-	-	BAB_RS27830	WP_002972121.1	511	MULTISPECIES: histidine ammonia-lyase
II	NC_007624.1	300852	302069	-	-	-	BAB_RS27835	WP_002965718.1	405	MULTISPECIES: imidazolonepropionase
II	NC_007624.1	302200	303564	+	-	-	BAB_RS27840	WP_002965719.1	454	MULTISPECIES: formimidoylglutamate deiminase
II	NC_007624.1	303576	304319	+	-	-	BAB_RS27845	WP_002967218.1	247	MULTISPECIES: histidine utilization repressor
II	NC_007624.1	304390	305718	-	-	-	BAB_RS27850	WP_002965721.1	442	MULTISPECIES: aspartate aminotransferase family protein
II	NC_007624.1	305864	306412	+	-	-	BAB_RS27855	WP_002965722.1	182	MULTISPECIES: cupin domain-containing protein
II	NC_007624.1	306455	307705	-	-	-	BAB_RS27860	WP_002965723.1	416	MULTISPECIES: D-amino acid dehydrogenase small subunit
II	NC_007624.1	307721	308920	-	-	-	BAB_RS27865	WP_002967219.1	399	MULTISPECIES: alanine racemase
II	NC_007624.1	309161	309628	+	-	-	BAB_RS27870	WP_002965725.1	155	MULTISPECIES: Lrp/AsnC family transcriptional regulator
II	NC_007624.1	309776	310630	-	-	-	BAB_RS27875	WP_002965726.1	284	MULTISPECIES: porin family protein
II	NC_007624.1	310909	312054	-	-	lldD	BAB_RS27880	WP_002965727.1	381	MULTISPECIES: alpha-hydroxy-acid oxidizing protein
II	NC_007624.1	312259	314571	+	-	-	BAB_RS27885	WP_002965728.1	770	MULTISPECIES: oxidoreductase
II	NC_007624.1	314568	314858	+	-	-	BAB_RS27890	WP_002967220.1	96	MULTISPECIES: hypothetical protein
II	NC_007624.1	314874	315089	+	-	-	BAB_RS33150	WP_002965730.1	71	MULTISPECIES: hypothetical protein
II	NC_007624.1	315090	316262	+	-	-	BAB_RS27895	WP_002970554.1	390	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
II	NC_007624.1	316259	317278	+	-	-	BAB_RS27900	WP_002967221.1	339	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
II	NC_007624.1	317275	320349	+	-	-	BAB_RS27905	WP_002965733.1	1024	MULTISPECIES: AcrB/AcrD/AcrF family protein
II	NC_007624.1	320452	321219	+	-	-	BAB_RS27910	WP_002967223.1	255	MULTISPECIES: GntR family transcriptional regulator
II	NC_007624.1	321222	322253	+	-	-	BAB_RS27915	WP_002965735.1	343	MULTISPECIES: SIS domain-containing protein
II	NC_007624.1	322250	323416	+	-	-	BAB_RS27920	WP_002965736.1	388	MULTISPECIES: N-acetylglucosamine-6-phosphate deacetylase
II	NC_007624.1	323424	324152	+	-	-	BAB_RS27925	WP_002965737.1	242	MULTISPECIES: sugar isomerase domain-containing protein
II	NC_007624.1	324296	325180	+	-	-	BAB_RS27930	WP_002965738.1	294	MULTISPECIES: formyltetrahydrofolate deformylase
II	NC_007624.1	325404	326906	-	-	-	BAB_RS27935	WP_002967226.1	500	MULTISPECIES: aldehyde dehydrogenase family protein
II	NC_007624.1	326980	328380	-	-	-	BAB_RS27940	WP_002967227.1	466	MULTISPECIES: VOC family protein
II	NC_007624.1	328313	328531	+	-	-	BAB_RS33160	WP_002968940.1	72	MULTISPECIES: hypothetical protein
II	NC_007624.1	328528	329460	+	-	-	BAB_RS27945	WP_002965741.1	310	MULTISPECIES: LysR family transcriptional regulator
II	NC_007624.1	329560	330843	+	-	-	BAB_RS27950	WP_002965742.1	427	MULTISPECIES: FAD-binding oxidoreductase
II	NC_007624.1	333449	333757	+	-	-	BAB_RS27960	WP_002965744.1	102	MULTISPECIES: transcriptional regulator
II	NC_007624.1	333801	334916	+	-	-	BAB_RS27965	WP_002965745.1	371	MULTISPECIES: alkene reductase
II	NC_007624.1	334954	335391	-	-	-	BAB_RS27970	WP_002965746.1	145	MULTISPECIES: Lrp/AsnC family transcriptional regulator
II	NC_007624.1	335522	336442	+	-	-	BAB_RS27975	WP_002965747.1	306	MULTISPECIES: arginase
II	NC_007624.1	336481	337557	+	-	-	BAB_RS27980	WP_002965748.1	358	MULTISPECIES: ornithine cyclodeaminase
II	NC_007624.1	337570	337995	-	-	-	BAB_RS27985	WP_002967231.1	141	MULTISPECIES: group III truncated hemoglobin
II	NC_007624.1	338791	338982	+	-	-	BAB_RS33165	WP_002965751.1	63	MULTISPECIES: hypothetical protein
II	NC_007624.1	339011	339532	+	-	-	BAB_RS28000	WP_002972116.1	173	MULTISPECIES: prolyl-tRNA synthetase associated domain-containing protein
II	NC_007624.1	339765	340754	+	-	-	BAB_RS28005	WP_002965753.1	329	MULTISPECIES: thioredoxin
II	NC_007624.1	340818	341522	+	-	-	BAB_RS28010	WP_002968836.1	234	MULTISPECIES: ATP-dependent protease
II	NC_007624.1	341699	341893	+	-	-	BAB_RS28015	WP_002965755.1	64	MULTISPECIES: Trm112 family protein
II	NC_007624.1	341830	342024	-	-	-	BAB_RS33170	WP_002972115.1	64	MULTISPECIES: hypothetical protein
II	NC_007624.1	342193	343305	+	-	-	BAB_RS28020	WP_002965756.1	370	MULTISPECIES: 3-isopropylmalate dehydrogenase
II	NC_007624.1	343446	344498	+	-	-	BAB_RS28025	WP_002967232.1	350	MULTISPECIES: bifunctional transcriptional activator/DNA repair protein Ada
II	NC_007624.1	344556	346454	-	-	-	BAB_RS28030	WP_002965758.1	632	MULTISPECIES: MFS transporter
II	NC_007624.1	346977	348011	+	-	-	BAB_RS28035	WP_002965759.1	344	MULTISPECIES: aspartate-semialdehyde dehydrogenase
II	NC_007624.1	348075	348530	-	-	-	BAB_RS28040	WP_002965760.1	151	MULTISPECIES: MarR family transcriptional regulator
II	NC_007624.1	348736	349158	+	-	-	BAB_RS28045	WP_002965761.1	140	MULTISPECIES: organic hydroperoxide resistance protein
II	NC_007624.1	349209	349631	-	-	-	BAB_RS28050	WP_002968543.1	140	MULTISPECIES: Zn-dependent protease
II	NC_007624.1	349717	350322	-	-	-	BAB_RS28055	WP_002965763.1	201	MULTISPECIES: 3-isopropylmalate dehydratase small subunit
II	NC_007624.1	350387	350593	-	-	-	BAB_RS33175	WP_002965764.1	68	MULTISPECIES: hypothetical protein
II	NC_007624.1	350627	351622	+	-	-	BAB_RS28060	WP_002968944.1	331	MULTISPECIES: CoA ester lyase
II	NC_007624.1	351640	351846	+	-	-	BAB_RS28065	WP_002965766.1	68	MULTISPECIES: DUF1737 domain-containing protein
II	NC_007624.1	351846	352199	+	-	-	BAB_RS28070	WP_002965767.1	117	MULTISPECIES: glyoxalase
II	NC_007624.1	352228	354276	-	-	-	BAB_RS28075	WP_002967234.1	682	MULTISPECIES: peptidase M3
II	NC_007624.1	354402	354605	+	-	-	BAB_RS33180	WP_002965769.1	67	MULTISPECIES: hypothetical protein
II	NC_007624.1	354602	355999	+	-	-	BAB_RS28080	WP_002965770.1	465	MULTISPECIES: magnesium transporter
II	NC_007624.1	356242	358068	+	-	-	BAB_RS28085	WP_002965771.1	608	MULTISPECIES: translational GTPase TypA
II	NC_007624.1	358220	358807	+	-	-	BAB_RS28090	WP_002965772.1	195	MULTISPECIES: YigZ family protein
II	NC_007624.1	359038	359244	+	-	-	BAB_RS28095	WP_016769709.1	68	MULTISPECIES: hypothetical protein
II	NC_007624.1	359241	360263	+	-	-	BAB_RS28100	WP_002965774.1	340	MULTISPECIES: fructose 1,6-bisphosphatase
II	NC_007624.1	360294	361358	+	-	-	BAB_RS28105	WP_002965775.1	354	MULTISPECIES: fructose-bisphosphate aldolase class II
II	NC_007624.1	361425	361880	-	-	-	BAB_RS28110	WP_002969302.1	151	MULTISPECIES: ribose 5-phosphate isomerase B
II	NC_007624.1	361892	362662	-	-	-	BAB_RS28115	WP_002965777.1	256	MULTISPECIES: triose-phosphate isomerase
II	NC_007624.1	362675	363439	-	-	-	BAB_RS28120	WP_002965778.1	254	MULTISPECIES: DeoR/GlpR transcriptional regulator
II	NC_007624.1	363527	364477	-	-	-	BAB_RS28125	WP_002965779.1	316	MULTISPECIES: sugar-binding transcriptional regulator
II	NC_007624.1	364505	365437	-	-	-	BAB_RS28130	WP_002965780.1	310	MULTISPECIES: aminotransferase
II	NC_007624.1	365445	366953	-	-	-	BAB_RS28135	WP_002965781.1	502	MULTISPECIES: glycerol-3-phosphate dehydrogenase
II	NC_007624.1	366966	368519	-	-	-	BAB_RS28140	WP_002972113.1	517	MULTISPECIES: carbohydrate kinase
II	NC_007624.1	369115	369282	-	-	-	BAB_RS33185	WP_002965786.1	55	MULTISPECIES: hypothetical protein
II	NC_007624.1	369262	369918	+	-	-	BAB_RS28145	WP_002965785.1	218	MULTISPECIES: DUF2291 domain-containing protein
II	NC_007624.1	369915	371459	+	-	-	BAB_RS28150	WP_002965787.1	514	MULTISPECIES: sugar ABC transporter ATP-binding protein
II	NC_007624.1	371483	372523	+	-	-	BAB_RS28155	WP_002965788.1	346	MULTISPECIES: ABC transporter permease
II	NC_007624.1	372520	372774	+	-	-	BAB_RS33190	WP_002968945.1	84	MULTISPECIES: hypothetical protein
II	NC_007624.1	372690	373637	+	-	-	BAB_RS28160	WP_002965789.1	315	MULTISPECIES: D-ribose ABC transporter substrate-binding protein
II	NC_007624.1	373782	374666	+	-	-	BAB_RS28165	WP_002969305.1	294	MULTISPECIES: DeoR/GlpR transcriptional regulator
II	NC_007624.1	376730	378064	+	-	-	BAB_RS28180	WP_002967237.1	444	MULTISPECIES: FAD-binding oxidoreductase
II	NC_007624.1	378096	378515	+	-	-	BAB_RS28185	WP_002967238.1	139	MULTISPECIES: transporter
II	NC_007624.1	378564	379574	+	-	-	BAB_RS28190	WP_002968536.1	336	MULTISPECIES: NAD(P)-dependent oxidoreductase
II	NC_007624.1	379585	381039	+	-	-	BAB_RS28195	WP_002967240.1	484	MULTISPECIES: aspartate aminotransferase family protein
II	NC_007624.1	381204	382025	-	-	-	BAB_RS28200	WP_002975877.1	273	MULTISPECIES: hypothetical protein
II	NC_007624.1	382022	382783	-	-	-	BAB_RS28205	WP_002972109.1	253	MULTISPECIES: hypothetical protein
II	NC_007624.1	382999	383445	-	-	-	BAB_RS28210	WP_002965793.1	148	MULTISPECIES: hypothetical protein
II	NC_007624.1	383614	383823	-	-	-	BAB_RS33200	WP_002965795.1	69	MULTISPECIES: hypothetical protein
II	NC_007624.1	383855	384247	-	-	-	BAB_RS28215	WP_002970580.1	130	MULTISPECIES: IS5 family transposase
II	NC_007624.1	384244	384612	-	-	-	BAB_RS28220	WP_002965542.1	122	MULTISPECIES: IS5 family transposase
II	NC_007624.1	385125	387020	-	-	-	BAB_RS28225	WP_002965796.1	631	MULTISPECIES: hypothetical protein
II	NC_007624.1	387007	387936	-	-	-	BAB_RS28230	WP_002965798.1	309	MULTISPECIES: transporter
II	NC_007624.1	387944	388684	-	-	-	BAB_RS28235	WP_002965799.1	246	MULTISPECIES: M48 family peptidase
II	NC_007624.1	388681	391650	-	-	-	BAB_RS28240	WP_002967242.1	989	MULTISPECIES: type I restriction endonuclease subunit R
II	NC_007624.1	391647	392870	-	-	-	BAB_RS28245	WP_002965801.1	407	MULTISPECIES: restriction endonuclease subunit S
II	NC_007624.1	392860	394386	-	-	-	BAB_RS28250	WP_002965802.1	508	MULTISPECIES: SAM-dependent DNA methyltransferase
II	NC_007624.1	394394	395026	-	-	-	BAB_RS28255	WP_002965803.1	210	MULTISPECIES: hypothetical protein
II	NC_007624.1	395551	395838	+	-	-	BAB_RS28265	WP_002965805.1	95	MULTISPECIES: DUF3892 domain-containing protein
II	NC_007624.1	396112	396384	+	-	-	BAB_RS33205	WP_002971201.1	90	MULTISPECIES: hypothetical protein
II	NC_007624.1	397265	397594	+	-	-	BAB_RS28275	WP_002969307.1	109	MULTISPECIES: hypothetical protein
II	NC_007624.1	397601	398323	-	-	-	BAB_RS28280	WP_002969308.1	240	MULTISPECIES: hypothetical protein
II	NC_007624.1	398301	398858	-	-	-	BAB_RS28285	WP_002965811.1	185	MULTISPECIES: DUF4065 domain-containing protein
II	NC_007624.1	399182	399319	-	-	-	BAB_RS33215	WP_011265402.1	45	MULTISPECIES: hypothetical protein
II	NC_007624.1	399378	400346	-	-	-	BAB_RS28295	WP_002967245.1	322	MULTISPECIES: nitronate monooxygenase
II	NC_007624.1	400852	401874	+	-	-	BAB_RS28305	WP_002965814.1	340	MULTISPECIES: hypothetical protein
II	NC_007624.1	402126	404681	+	-	-	BAB_RS28310	WP_002965815.1	851	MULTISPECIES: ligase-associated DNA damage response DEXH box helicase
II	NC_007624.1	404678	405394	+	-	-	BAB_RS28315	WP_002965816.1	238	MULTISPECIES: ligase-associated DNA damage response endonuclease PdeM
II	NC_007624.1	405492	406316	-	-	-	BAB_RS28320	WP_002969309.1	274	MULTISPECIES: TIGR02186 family protein
II	NC_007624.1	406318	407238	-	-	-	BAB_RS28325	WP_002965818.1	306	MULTISPECIES: sulfite exporter TauE/SafE family protein
II	NC_007624.1	407505	410246	-	-	-	BAB_RS28330	WP_002972106.1	913	MULTISPECIES: hypothetical protein
II	NC_007624.1	410616	411071	+	-	-	BAB_RS28335	WP_002965820.1	151	MULTISPECIES: MerR family transcriptional regulator
II	NC_007624.1	411126	411485	-	-	-	BAB_RS28340	WP_002965821.1	119	MULTISPECIES: DUF190 domain-containing protein
II	NC_007624.1	411501	411914	-	-	-	BAB_RS28345	WP_002968948.1	137	MULTISPECIES: fluoride efflux transporter CrcB
II	NC_007624.1	411911	412312	-	-	-	BAB_RS28350	WP_002965823.1	133	MULTISPECIES: camphor resistance protein CrcB
II	NC_007624.1	412769	413050	+	-	-	BAB_RS28355	WP_002972105.1	93	biotin/lipoyl-binding protein
II	NC_007624.1	413070	413756	+	-	-	BAB_RS28360	WP_002972104.1	228	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit
II	NC_007624.1	413779	414636	+	-	-	BAB_RS33225	WP_002972103.1	285	MULTISPECIES: AcrB/AcrD/AcrF family protein
II	NC_007624.1	414658	416859	+	-	-	BAB_RS28365	WP_002965825.1	733	MULTISPECIES: AcrB/AcrD/AcrF family protein
II	NC_007624.1	417043	418248	-	-	-	BAB_RS28370	WP_002965826.1	401	MULTISPECIES: mannonate dehydratase
II	NC_007624.1	418309	419082	-	-	-	BAB_RS28375	WP_002965827.1	257	MULTISPECIES: GntR family transcriptional regulator
II	NC_007624.1	419411	420535	+	-	-	BAB_RS28380	WP_002967248.1	374	MULTISPECIES: glucuronate isomerase
II	NC_007624.1	420532	420810	+	-	-	BAB_RS28385	WP_002972101.1	92	MULTISPECIES: uronate isomerase
II	NC_007624.1	420822	422315	+	-	-	BAB_RS28390	WP_002968842.1	497	MULTISPECIES: mannitol dehydrogenase family protein
II	NC_007624.1	422475	423656	+	-	-	BAB_RS28395	WP_002967249.1	393	MULTISPECIES: extracellular solute-binding protein
II	NC_007624.1	423719	424786	+	-	-	BAB_RS28400	WP_002965831.1	355	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	424795	425694	+	-	-	BAB_RS28405	WP_002965832.1	299	MULTISPECIES: sugar ABC transporter permease
II	NC_007624.1	425695	426537	+	-	-	BAB_RS28410	WP_002965833.1	280	MULTISPECIES: ABC transporter permease
II	NC_007624.1	426615	428159	+	-	-	BAB_RS28415	WP_002965834.1	514	MULTISPECIES: altronate dehydratase
II	NC_007624.1	428170	428568	-	-	-	BAB_RS28420	WP_002965835.1	132	MULTISPECIES: nickel-responsive transcriptional regulator NikR
II	NC_007624.1	428835	429623	+	-	-	BAB_RS33230	WP_002965837.1	262	MULTISPECIES: nickel ABC transporter
II	NC_007624.1	429610	430416	+	-	-	BAB_RS33235	WP_002965838.1	268	MULTISPECIES: nickel ABC transporter
II	NC_007624.1	430418	431362	+	-	-	BAB_RS28430	WP_002965839.1	314	MULTISPECIES: nickel ABC transporter permease subunit NikB
II	NC_007624.1	431359	432231	+	-	-	BAB_RS28435	WP_002969310.1	290	MULTISPECIES: nickel ABC transporter permease subunit NikC
II	NC_007624.1	432228	433016	+	-	-	BAB_RS28440	WP_002965841.1	262	MULTISPECIES: nickel import ATP-binding protein NikD
II	NC_007624.1	433013	433813	+	-	-	BAB_RS28445	WP_002965842.1	266	MULTISPECIES: nickel import ATP-binding protein NikE
II	NC_007624.1	433946	435106	-	-	-	BAB_RS28450	WP_002972099.1	386	MULTISPECIES: acyl-CoA dehydrogenase
II	NC_007624.1	435429	436148	-	-	-	BAB_RS28455	WP_002972098.1	239	MULTISPECIES: LysR family transcriptional regulator
II	NC_007624.1	436174	436341	-	-	-	BAB_RS28460	WP_020699915.1	55	MULTISPECIES: LysR family transcriptional regulator
II	NC_007624.1	436452	436661	-	-	-	BAB_RS31910	WP_049751168.1	69	MULTISPECIES: hypothetical protein
II	NC_007624.1	436596	436874	+	-	-	BAB_RS28465	WP_002965845.1	92	MULTISPECIES: hypothetical protein
II	NC_007624.1	436871	437074	+	-	-	BAB_RS28470	WP_002965846.1	67	MULTISPECIES: hypothetical protein
II	NC_007624.1	437049	438842	+	-	-	BAB_RS28475	WP_002965847.1	597	MULTISPECIES: acyl-CoA dehydrogenase
II	NC_007624.1	438907	440115	+	-	-	BAB_RS28480	WP_002965848.1	402	MULTISPECIES: acetyl-CoA C-acetyltransferase
II	NC_007624.1	440131	442347	+	-	-	BAB_RS28485	WP_002965849.1	738	MULTISPECIES: 3-hydroxyacyl-CoA dehydrogenase
II	NC_007624.1	442585	443241	+	-	-	BAB_RS28490	WP_002967251.1	218	MULTISPECIES: helix-turn-helix transcriptional regulator
II	NC_007624.1	443242	444201	+	-	-	BAB_RS28495	WP_002967252.1	319	MULTISPECIES: thermonuclease family protein
II	NC_007624.1	444289	445944	-	-	-	BAB_RS28500	WP_002965852.1	551	MULTISPECIES: lysine--tRNA ligase
II	NC_007624.1	446139	446549	+	-	-	BAB_RS28505	WP_002971209.1	136	MULTISPECIES: hypothetical protein
II	NC_007624.1	446611	447264	-	-	-	BAB_RS28510	WP_002967253.1	217	MULTISPECIES: carbonic anhydrase
II	NC_007624.1	447419	447763	-	-	-	BAB_RS28515	WP_002965855.1	114	MULTISPECIES: hypothetical protein, partial
II	NC_007624.1	448118	449731	+	-	-	BAB_RS28520	WP_002965856.1	537	MULTISPECIES: ABC transporter substrate-binding protein
II	NC_007624.1	449749	450747	+	-	-	BAB_RS28525	WP_002965857.1	332	MULTISPECIES: ABC transporter permease
II	NC_007624.1	450744	451574	+	-	-	BAB_RS28530	WP_002965858.1	276	MULTISPECIES: ABC transporter permease
II	NC_007624.1	451571	452326	+	-	-	BAB_RS28535	WP_002971212.1	251	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	452319	453071	+	-	-	BAB_RS28540	WP_002965860.1	250	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	453161	453976	-	-	-	BAB_RS28545	WP_002967254.1	271	MULTISPECIES: pyrroline-5-carboxylate reductase
II	NC_007624.1	454297	455196	+	-	-	BAB_RS28550	WP_002967255.1	299	MULTISPECIES: bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
II	NC_007624.1	455288	457111	-	-	-	BAB_RS28555	WP_002968843.1	607	MULTISPECIES: phosphogluconate dehydratase
II	NC_007624.1	457147	457845	-	-	-	BAB_RS28560	WP_002968509.1	232	MULTISPECIES: 6-phosphogluconolactonase
II	NC_007624.1	457974	459449	-	-	-	BAB_RS28565	WP_002965865.1	491	MULTISPECIES: glucose-6-phosphate dehydrogenase
II	NC_007624.1	459720	460469	+	-	fabG	BAB_RS28570	WP_002965866.1	249	MULTISPECIES: SDR family oxidoreductase
II	NC_007624.1	460558	461844	-	-	-	BAB_RS28575	WP_002968952.1	428	MULTISPECIES: MFS transporter
II	NC_007624.1	461791	462024	+	-	-	BAB_RS33245	WP_006138414.1	77	MULTISPECIES: hypothetical protein
II	NC_007624.1	462044	462343	-	-	-	BAB_RS28580	WP_002965868.1	99	MULTISPECIES: AzlD family protein
II	NC_007624.1	462340	463080	-	-	-	BAB_RS28585	WP_002967257.1	246	MULTISPECIES: branched-chain amino acid ABC transporter permease
II	NC_007624.1	463462	463920	+	-	-	BAB_RS28590	WP_002972097.1	152	MULTISPECIES: Lrp/AsnC family transcriptional regulator
II	NC_007624.1	464309	464977	+	-	-	BAB_RS28595	WP_002969314.1	222	MULTISPECIES: iron-regulated protein FrpC
II	NC_007624.1	465266	465703	+	-	-	BAB_RS28600	WP_002967258.1	145	MULTISPECIES: MarR family transcriptional regulator
II	NC_007624.1	465714	467000	-	-	-	BAB_RS28605	WP_002965873.1	428	MULTISPECIES: FAD-binding oxidoreductase
II	NC_007624.1	467054	467416	-	-	-	BAB_RS28610	WP_002965874.1	120	MULTISPECIES: diversity-generating retroelement protein bAvd family protein
II	NC_007624.1	467452	468882	-	-	-	BAB_RS28615	WP_002965875.1	476	MULTISPECIES: glutamine synthetase
II	NC_007624.1	468886	469140	-	-	-	BAB_RS28620	WP_002965876.1	84	MULTISPECIES: hypothetical protein
II	NC_007624.1	469134	469436	-	-	-	BAB_RS28625	WP_002965878.1	100	MULTISPECIES: DUF1127 domain-containing protein
II	NC_007624.1	469603	470571	+	-	-	BAB_RS28630	WP_002967259.1	322	MULTISPECIES: LysR family transcriptional regulator
II	NC_007624.1	470640	472175	+	-	-	BAB_RS28635	WP_002968954.1	511	MULTISPECIES: exodeoxyribonuclease VII large subunit
II	NC_007624.1	472241	473614	-	-	-	BAB_RS28640	WP_002965881.1	457	MULTISPECIES: glutamate--cysteine ligase
II	NC_007624.1	473714	474460	-	-	-	BAB_RS28645	WP_002969316.1	248	MULTISPECIES: 16S rRNA (uracil(1498)-N(3))-methyltransferase
II	NC_007624.1	474710	475132	+	-	-	BAB_RS28650	WP_002965883.1	140	MULTISPECIES: MarR family transcriptional regulator
II	NC_007624.1	475190	477286	+	-	-	BAB_RS28655	WP_002965884.1	698	MULTISPECIES: FUSC family protein
II	NC_007624.1	477313	477522	+	-	-	BAB_RS28660	WP_002965885.1	69	MULTISPECIES: DUF1656 domain-containing protein
II	NC_007624.1	477519	478385	+	-	-	BAB_RS28665	WP_002965886.1	288	MULTISPECIES: HlyD family secretion protein
II	NC_007624.1	478749	478979	+	-	-	BAB_RS33250	WP_002965887.1	76	MULTISPECIES: hypothetical protein
II	NC_007624.1	478936	479970	+	-	-	BAB_RS28670	WP_002965888.1	344	MULTISPECIES: ABC transporter substrate-binding protein
II	NC_007624.1	480012	481010	+	-	-	BAB_RS28675	WP_002965889.1	332	MULTISPECIES: iron ABC transporter permease
II	NC_007624.1	481007	481801	+	-	-	BAB_RS28680	WP_002965890.1	264	MULTISPECIES: ABC transporter ATP-binding protein
II	NC_007624.1	481859	482101	+	-	-	BAB_RS33255	WP_002965891.1	80	MULTISPECIES: hypothetical protein
II	NC_007624.1	482261	483712	-	-	-	BAB_RS28685	WP_002968847.1	483	MULTISPECIES: M81 family peptidase
II	NC_007624.1	483739	484110	-	-	-	BAB_RS28690	WP_002965893.1	123	MULTISPECIES: RidA family protein
II	NC_007624.1	484123	484950	-	-	-	BAB_RS28695	WP_002965894.1	275	MULTISPECIES: carbohydrate ABC transporter permease
II	NC_007624.1	484947	485816	-	-	-	BAB_RS28700	WP_002965895.1	289	MULTISPECIES: ABC transporter permease
II	NC_007624.1	485889	487124	-	-	-	BAB_RS28705	WP_002965896.1	411	MULTISPECIES: bicyclomycin resistance protein
II	NC_007624.1	487304	488077	+	-	-	BAB_RS28710	WP_002965897.1	257	MULTISPECIES: SDR family oxidoreductase
II	NC_007624.1	488082	489134	+	-	-	BAB_RS28715	WP_002965898.1	350	MULTISPECIES: ATP-binding protein
II	NC_007624.1	489142	490023	+	-	-	BAB_RS28720	WP_002965899.1	293	MULTISPECIES: MurR/RpiR family transcriptional regulator
II	NC_007624.1	490028	490192	+	-	-	BAB_RS28725	WP_005976850.1	54	MULTISPECIES: hypothetical protein
II	NC_007624.1	490193	491095	+	-	-	BAB_RS28730	WP_002965900.1	300	MULTISPECIES: alanine racemase
II	NC_007624.1	492212	493312	+	-	-	BAB_RS28740	WP_014299732.1	366	MULTISPECIES: proline/glycine betaine ABC transporter ATP-binding protein ProV
II	NC_007624.1	493375	494280	+	-	-	BAB_RS28745	WP_002965904.1	301	MULTISPECIES: proline/glycine betaine ABC transporter permease
